keno számok kettesével: ;1;2; előfordulás ;495
keno számok kettesével: ;39;69; előfordulás ;413
keno számok kettesével: ;39;70; előfordulás ;423
keno számok kettesével: ;39;71; előfordulás ;408
keno számok kettesével: ;39;72; előfordulás ;401
keno számok kettesével: ;39;73; előfordulás ;431
keno számok kettesével: ;39;74; előfordulás ;418
keno számok kettesével: ;39;75; előfordulás ;371
keno számok kettesével: ;39;76; előfordulás ;418
keno számok kettesével: ;39;77; előfordulás ;426
keno számok kettesével: ;39;78; előfordulás ;380
keno számok kettesével: ;39;79; előfordulás ;411
keno számok kettesével: ;39;80; előfordulás ;421
keno számok kettesével: ;40;41; előfordulás ;425
keno számok kettesével: ;40;42; előfordulás ;420
keno számok kettesével: ;40;43; előfordulás ;395
keno számok kettesével: ;40;44; előfordulás ;433
keno számok kettesével: ;40;45; előfordulás ;429
keno számok kettesével: ;40;46; előfordulás ;391
keno számok kettesével: ;40;47; előfordulás ;428
keno számok kettesével: ;40;48; előfordulás ;406
keno számok kettesével: ;40;49; előfordulás ;449
keno számok kettesével: ;40;50; előfordulás ;430
keno számok kettesével: ;40;51; előfordulás ;390
keno számok kettesével: ;40;52; előfordulás ;397
keno számok kettesével: ;40;53; előfordulás ;410
keno számok kettesével: ;40;54; előfordulás ;390
keno számok kettesével: ;40;55; előfordulás ;413
keno számok kettesével: ;40;56; előfordulás ;432
keno számok kettesével: ;40;57; előfordulás ;410
keno számok kettesével: ;40;58; előfordulás ;418
keno számok kettesével: ;40;59; előfordulás ;411
keno számok kettesével: ;40;60; előfordulás ;410
keno számok kettesével: ;40;61; előfordulás ;404
keno számok kettesével: ;40;62; előfordulás ;428
keno számok kettesével: ;40;63; előfordulás ;432
keno számok kettesével: ;40;64; előfordulás ;410
keno számok kettesével: ;40;65; előfordulás ;406
keno számok kettesével: ;40;66; előfordulás ;434
keno számok kettesével: ;40;67; előfordulás ;400
keno számok kettesével: ;40;68; előfordulás ;373
keno számok kettesével: ;40;69; előfordulás ;398
keno számok kettesével: ;40;70; előfordulás ;406
keno számok kettesével: ;40;71; előfordulás ;375
keno számok kettesével: ;40;72; előfordulás ;395
keno számok kettesével: ;40;73; előfordulás ;438
keno számok kettesével: ;40;74; előfordulás ;402
keno számok kettesével: ;40;75; előfordulás ;397
keno számok kettesével: ;40;76; előfordulás ;381
